"Name","type","date","varName","value"
"Joshua Christopher","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n",988
"KJ Martin","Single Leg Jump",2021-12-01,"Left_eccentric_mean_force_n",941
"Alperen Sengun","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",1126
"Armoni Brooks","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",882.5
"Christian Wood","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",1003
"Daishen Nix","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",1030.5
"Danuel House","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",912
"Eric Gordon","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",1077
"Jae'Sean Tate","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",1035
"Joshua Christopher","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",975
"KJ Martin","Single Leg Jump",2021-12-05,"Left_eccentric_mean_force_n",942
"Alperen Sengun","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",1114
"Armoni Brooks","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",886.5
"Danuel House","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",907
"Dave Nwaba","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",974
"Eric Gordon","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",1075.5
"Jae'Sean Tate","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",1013
"John Wall","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",977.666666666667
"Joshua Christopher","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",972
"KJ Martin","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",932
"John Wall","Single Leg Jump",2021-12-03,"Left_eccentric_mean_force_n",977.666666666667
"Alperen Sengun","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.84400445701552
"Dave Nwaba","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.82063664137183
"Jae'Sean Tate","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.84078921664388
"Jalen Green","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.84055804683608
"Joshua Christopher","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.82247366367538
"KJ Martin","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.83769633507853
"Usman Garuba","Single Leg Jump",2022-04-10,"Left_eccentric_mean_force_n_kg",9.81591664571636
"Alperen Sengun","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.82658959537572
"Daishen Nix","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.82084538583559
"Dave Nwaba","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.81132075471698
"Jalen Green","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.82743850201933
"Joshua Christopher","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.81886568346036
"KJ Martin","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.81887511916111
"Usman Garuba","Single Leg Jump",2022-04-05,"Left_eccentric_mean_force_n_kg",9.81721698113207
"Alperen Sengun","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.8196650923143
"Armoni Brooks","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.8174778761062
"Dave Nwaba","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.81432360742706
"Eric Gordon","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.84463020170816
"Garrison Mathews","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.81148715687355
"Jae'Sean Tate","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.81860063345811
"Jalen Green","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.82948226862721
"Joshua Christopher","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.83804446232774
"KJ Martin","Single Leg Jump",2022-02-02,"Left_eccentric_mean_force_n_kg",9.82640715412941
"Armoni Brooks","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.81267217630854
"Daishen Nix","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.82067411510656
"Eric Gordon","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.83584255396336
"Garrison Mathews","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.81915011649839
"Jalen Green","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.81460603783039
"Joshua Christopher","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.82530546299101
"KJ Martin","Single Leg Jump",2022-01-07,"Left_eccentric_mean_force_n_kg",9.81533941873885
"Alperen Sengun","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.84044846916774
"Dave Nwaba","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.8206233089488
"Eric Gordon","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.82813206693804
"Jalen Green","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.82874162323157
"Joshua Christopher","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.81050731902948
"KJ Martin","Single Leg Jump",2022-03-11,"Left_eccentric_mean_force_n_kg",9.87627986348123
"Alperen Sengun","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.8454444539322
"Daishen Nix","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.84678624813154
"Dave Nwaba","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.81492419767671
"Eric Gordon","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.81749816581071
"Garrison Mathews","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.8261154855643
"Jae'Sean Tate","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.82993197278912
"Jalen Green","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.80861244019139
"Joshua Christopher","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.8680972536667
"Kevin Porter Jr.","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.82227864170105
"KJ Martin","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.83615221987315
"Usman Garuba","Single Leg Jump",2022-03-23,"Left_eccentric_mean_force_n_kg",9.81832345658403
"Alperen Sengun","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.83578069337041
"Daishen Nix","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.82957720245856
"Dave Nwaba","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.81006364359586
"Eric Gordon","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.8458904109589
"Garrison Mathews","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.81585004932588
"Jae'Sean Tate","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.8188509247803
"Jalen Green","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.82021918482945
"Joshua Christopher","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.81885139842739
"Kevin Porter Jr.","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.86556808326106
"KJ Martin","Single Leg Jump",2022-03-04,"Left_eccentric_mean_force_n_kg",9.84560067681895
"Alperen Sengun","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.81762743067541
"Armoni Brooks","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.81893372080027
"Dave Nwaba","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.82327969197354
"Eric Gordon","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.81190088623621
"Jae'Sean Tate","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.82713265689591
"Jalen Green","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.82109808760025
"Joshua Christopher","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.82052833232506
"KJ Martin","Single Leg Jump",2022-01-31,"Left_eccentric_mean_force_n_kg",9.86003760183831
"Alperen Sengun","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.84991423670669
"Daishen Nix","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.81769137754628
"Dave Nwaba","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.81696339267854
"Garrison Mathews","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.8229800173762
"Jae'Sean Tate","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.84328141627165
"Jalen Green","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.8260230335702
"Joshua Christopher","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.83408748114631
"Kevin Porter Jr.","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.8153650254669
"KJ Martin","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.87349914236707
"Usman Garuba","Single Leg Jump",2022-03-18,"Left_eccentric_mean_force_n_kg",9.81234900837126
"Alperen Sengun","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.82946675900277
"Dave Nwaba","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.82187531271891
"Dave Nwaba","Single Leg Jump",2022-02-17,"Left_eccentric_mean_force_n_kg",9.81149102576958
"Eric Gordon","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.84622342831298
"Garrison Mathews","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.80926430517711
"Jae'Sean Tate","Single Leg Jump",2022-02-17,"Left_eccentric_mean_force_n_kg",9.8174161717105
"Jalen Green","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.85768617347565
"Jalen Green","Single Leg Jump",2022-02-17,"Left_eccentric_mean_force_n_kg",9.81553035024305
"Joshua Christopher","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.82587064676617
"Joshua Christopher","Single Leg Jump",2022-02-17,"Left_eccentric_mean_force_n_kg",9.83590253605172
"KJ Martin","Single Leg Jump",2022-02-16,"Left_eccentric_mean_force_n_kg",9.85153764581124
"KJ Martin","Single Leg Jump",2022-02-17,"Left_eccentric_mean_force_n_kg",9.81889017584501
"Alperen Sengun","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.83687021798759
"Christian Wood","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.81221118867368
"Dave Nwaba","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.82231486996228
"Eric Gordon","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.83141002524342
"Jae'Sean Tate","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.82218458933108
"Jalen Green","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.8307371519686
"Joshua Christopher","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.82774071492581
"KJ Martin","Single Leg Jump",2022-02-27,"Left_eccentric_mean_force_n_kg",9.81053307642903
"Dave Nwaba","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.81387478849408
"Eric Gordon","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.81818181818182
"Jae'Sean Tate","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.82168398970154
"Jalen Green","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.83156352984254
"Joshua Christopher","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.8122350090854
"KJ Martin","Single Leg Jump",2022-03-01,"Left_eccentric_mean_force_n_kg",9.81268624946786
"Alperen Sengun","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.81629324405528
"Dave Nwaba","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.80984450826979
"Eric Gordon","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.8434814077626
"Jalen Green","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.84227900721359
"Joshua Christopher","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.82781190212466
"KJ Martin","Single Leg Jump",2022-03-09,"Left_eccentric_mean_force_n_kg",9.8366780529462
"Alperen Sengun","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.83899305855583
"Daishen Nix","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.83941334818528
"Dave Nwaba","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.82008242034375
"Jae'Sean Tate","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.83189992181392
"Joshua Christopher","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.82905982905983
"KJ Martin","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.82668235797582
"Usman Garuba","Single Leg Jump",2022-03-20,"Left_eccentric_mean_force_n_kg",9.82460599898322
"Alperen Sengun","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.81705745941768
"Dave Nwaba","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.89619722527198
"Eric Gordon","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.84495429288403
"Jae'Sean Tate","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.83111614303236
"Jalen Green","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.82294445791899
"Joshua Christopher","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.81400870597546
"KJ Martin","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.85116179462469
"Alperen Sengun","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.81705745941768
"Alperen Sengun","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.8285074112375
"Daishen Nix","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.81249031458237
"Dave Nwaba","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.89619722527198
"Dave Nwaba","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.80882794515064
"Eric Gordon","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.84495429288403
"Garrison Mathews","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.81481481481481
"Jae'Sean Tate","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.83111614303236
"Jae'Sean Tate","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.82861471451567
"Jalen Green","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.82294445791899
"Jalen Green","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.82546075918467
"Joshua Christopher","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.81400870597546
"Joshua Christopher","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.83108999736078
"KJ Martin","Single Leg Jump",2022-03-06,"Left_eccentric_mean_force_n_kg",9.85116179462469
"KJ Martin","Single Leg Jump",2022-03-07,"Left_eccentric_mean_force_n_kg",9.8235850047254
"Alperen Sengun","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81623233278863
"Christian Wood","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81221118867368
"Daishen Nix","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.82680722891566
"Dave Nwaba","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81746423285644
"Eric Gordon","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.83049311094997
"Jae'Sean Tate","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81081851887062
"Jalen Green","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81515711645102
"Joshua Christopher","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81252493019545
"KJ Martin","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81530343007916
"Alperen Sengun","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.83402132782938
"Daishen Nix","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.84354628422425
"Dave Nwaba","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.81216015818092
"Garrison Mathews","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.81608444879748
"Jae'Sean Tate","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.83233873259448
"Jalen Green","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.86229996278377
"Joshua Christopher","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.8216999290852
"KJ Martin","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.81934112646121
"Usman Garuba","Single Leg Jump",2022-04-03,"Left_eccentric_mean_force_n_kg",9.82045013908792
"Alperen Sengun","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.83563788155492
"Armoni Brooks","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.82526284614245
"Jae'Sean Tate","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.81330553449584
"Jalen Green","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.83094450569644
"Joshua Christopher","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.82910253847691
"KJ Martin","Single Leg Jump",2022-02-06,"Left_eccentric_mean_force_n_kg",9.81806775407779
"Alperen Sengun","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.81833910034602
"Armoni Brooks","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.81540842268155
"Christian Wood","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.81394895772452
"Dave Nwaba","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.81993505854571
"Garrison Mathews","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.81812859077103
"Jae'Sean Tate","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.84416571645762
"Jalen Green","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.84329089128305
"Joshua Christopher","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.82009740582447
"KJ Martin","Single Leg Jump",2022-02-08,"Left_eccentric_mean_force_n_kg",9.84105686861389
"Alperen Sengun","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.83642217001653
"Dave Nwaba","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.81922355033093
"Eric Gordon","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.82351881865658
"Garrison Mathews","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.81879707455518
"Jalen Green","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.84670540239832
"Joshua Christopher","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.82850265770735
"Kevin Porter Jr.","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.86691619879393
"KJ Martin","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.82292539815591
"Usman Garuba","Single Leg Jump",2022-02-25,"Left_eccentric_mean_force_n_kg",9.82296886552206
"Daishen Nix","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.81039524573153
"Dave Nwaba","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.8119090726212
"Eric Gordon","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.8362892223738
"Jae'Sean Tate","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.83055660734571
"Jalen Green","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.81458590852905
"Joshua Christopher","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.81487071133917
"KJ Martin","Single Leg Jump",2022-01-03,"Left_eccentric_mean_force_n_kg",9.81485377656217
"Alperen Sengun","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81623233278863
"Christian Wood","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81221118867368
"Daishen Nix","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.82680722891566
"Dave Nwaba","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81746423285644
"Dave Nwaba","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81573705179282
"Eric Gordon","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.83049311094997
"Garrison Mathews","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81491867638811
"Jae'Sean Tate","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81081851887062
"Jae'Sean Tate","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81852913085005
"Jalen Green","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81515711645102
"Jalen Green","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81442271764853
"Joshua Christopher","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81252493019545
"Joshua Christopher","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81573705179282
"KJ Martin","Single Leg Jump",2022-01-09,"Left_eccentric_mean_force_n_kg",9.81530343007916
"KJ Martin","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.81787732886749
"Usman Garuba","Single Leg Jump",2022-01-10,"Left_eccentric_mean_force_n_kg",9.73696851464893
"Alperen Sengun","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.82158323228824
"Dave Nwaba","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.81448234590066
"Garrison Mathews","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.82325681646729
"Jae'Sean Tate","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.83096949679425
"Jalen Green","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.8381601362862
"Joshua Christopher","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.85971943887775
"KJ Martin","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.81598373809778
"Usman Garuba","Single Leg Jump",2022-03-16,"Left_eccentric_mean_force_n_kg",9.81762065095398
"Alperen Sengun","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.82011905788974
"Armoni Brooks","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.81886459023636
"Dave Nwaba","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.81285028022418
"Eric Gordon","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.82094897045658
"Garrison Mathews","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.8160868601817
"Jae'Sean Tate","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.83614320894108
"Jalen Green","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.83586172593882
"Joshua Christopher","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.81025433992733
"KJ Martin","Single Leg Jump",2022-01-28,"Left_eccentric_mean_force_n_kg",9.84048172406508
"Alperen Sengun","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81900974119546
"Daishen Nix","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.8464402047464
"Dave Nwaba","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81088653191915
"Eric Gordon","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82199908717481
"Garrison Mathews","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82433311646064
"Jae'Sean Tate","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81472684085511
"Jalen Green","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82471193920079
"Joshua Christopher","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81735159817352
"Kevin Porter Jr.","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.83198506533914
"KJ Martin","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81708606470713
"Usman Garuba","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82503920112239
"Alperen Sengun","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81900974119546
"Alperen Sengun","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.83124188662917
"Daishen Nix","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.8464402047464
"Daishen Nix","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.83990263083981
"Dave Nwaba","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81088653191915
"Dave Nwaba","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.80740740740741
"Eric Gordon","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82199908717481
"Garrison Mathews","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82433311646064
"Jae'Sean Tate","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81472684085511
"Jalen Green","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82471193920079
"Jalen Green","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.8261949099938
"Joshua Christopher","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81735159817352
"Joshua Christopher","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.82213831478538
"Kevin Porter Jr.","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.83198506533914
"Kevin Porter Jr.","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.82888146911519
"KJ Martin","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.81708606470713
"KJ Martin","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.83546039447316
"Usman Garuba","Single Leg Jump",2022-03-25,"Left_eccentric_mean_force_n_kg",9.82503920112239
"Usman Garuba","Single Leg Jump",2022-03-26,"Left_eccentric_mean_force_n_kg",9.81653164063588
